6483,"Zathura: A Space Adventure","After their father is called into work, two young boys, Walter and Danny, are left in the care of their teenage sister, Lisa, and told they must stay inside. Walter and Danny, who anticipate a boring day, are shocked when they begin playing Zathura, a space-themed board game, which they realize has mystical powers when their house is shot into space. With the help of an astronaut, the boys attempt to return home.",Positive,"day", "Negative ", 
6484,"Nadi El Rejal El Serri","A dentist called Adham establishes a secret men club because his relationship with his wife escalates after a marriage that lasted more than 10 years. The secret club helps him and other members to find creative ways to cheat on their wives",Positive,"10 years", "Positive ", 
6486,"21 & Over","Brilliant student Jeff Chang has the most important interview of his life tomorrow.  But today is still his birthday, what starts off as a casual celebration with friends evolves into a night of debauchery that risks to derail his life plan.",Positive,"tomorrow + today + night", "Positive + Positive + Positive ", 
6492,"Thirteen Days","The story of the Cuban Missile Crisis in 1962—the nuclear standoff with the USSR sparked by the discovery by the Americans of missile bases established on the Soviet-allied island of Cuba.",Positive,"1962", "Positive ", 
6499,"The Art of the Steal","Crunch Calhoun, a third-rate motorcycle daredevil and part-time art thief, teams up with his snaky brother to steal one of the most valuable books in the world. But it's not just about the book for Crunch — he's keen to rewrite some chapters of his own past as well.",Positive,"past", "Positive ", 
6500,"The Big Year","Three fanatical bird-watchers spend an entire year competing to spot the highest number of species as El Nino sends an extraordinary variety of rare breeds flying up into the U.S., but they quickly discover that there are more important things than coming out on top of the competition",Positive,"year", "Positive ", 
6503,"Daylight's End","Years after a mysterious plague has devastated the planet and turned most of humanity into blood-hungry creatures, a rogue drifter on a vengeful hunt stumbles across a band of survivors in an abandoned police station and reluctantly agrees to try to help them defend themselves and escape to the sanctuary they so desperately need.",Positive,"years", "Negative ", 
6504,"White Squall","In 1960, a hardy group of prep school students boards an old-fashioned sailing ship. With Capt. Christopher Sheldon (Jeff Bridges) at the helm, the oceangoing voyage is intended to teach the boys fortitude and discipline. But the youthful crew are about to get some unexpected instruction in survival when they get caught in the clutches of a white squall storm.",Negative,"1960", "Positive ", 
6507,"Stuart Little 3: Call of the Wild","With school out for the summer,  The Littles are vacationing in a cabin by the lake, and Stuart is so excited he could burst! But when Snowbell the cat is captured by a mean-spirited creature known simply as the Beast, it's up to Stuart and a skunk named Reeko to rescue him and a few other friends.",Positive,"summer", "Positive ", 
6509,"Cinderella Man","The true story of boxer, Jim Braddock who, in the 1920’s after his retirement, has a surprise comeback in order to get him and his family out of a socially poor state.",Positive,"1920", "Positive ", 
6510,"Turn Me On, Dammit!","In Skoddeheimen, Norway, 15-year-old Alma is consumed by her hormones and fantasies that range from sweetly romantic images of Artur, the boyfriend she yearns for, to daydreams about practically everybody she lays eyes on.",Negative,"15-year-old", "Positive ", 
6512,"Captain America","During World War II, a brave, patriotic American Soldier undergoes experiments to become a new supersoldier, ~Captain America.~ Racing to Germany to sabotage the rockets of Nazi baddie ~Red Skull~, Captain America winds up frozen until the 1990s. He reawakens to find that the Red Skull has changed identities and is now planning to kidnap the President of the United States.",Positive,"1990s", "Positive ", 
6513,"The Great Gatsby","Nick Carraway, a young Midwesterner now living on Long Island, finds himself fascinated by the mysterious past and lavish lifestyle of his neighbor, the nouveau riche Jay Gatsby. He is drawn into Gatsby's circle, becoming a witness to obsession and tragedy.",Positive,"past", "Positive ", 
6520,"Little White Lies 2","The result of the small handkerchiefs ~Petits mouchoirs~, 7 years later. The band, which erupted, is found on the occasion of the anniversary surprise organized for Max.",Negative,"7 years later", "Positive ", 
6529,"Takedown","Kevin Mitnick is quite possibly the best hacker in the world. Hunting for more and more information, seeking more and more cyber-trophies every day, he constantly looks for bigger challenges. When he breaks into the computer of a security expert and an ex-hacker, he finds one - and much more than that...",Negative,"every day", "Positive ", 
6530,"Tie Me Up! Tie Me Down!","Recently released from a mental hospital, Ricky ties up Marina, a film star he once had sex with and keeps her hostage.",Positive,"recently", "Positive ", 
6533,"I Can't Think Straight","I CAN'T THINK STRAIGHT is a 2007 romance movie about a London-based Jordanian of Palestinian descent, Tala, who is preparing for an elaborate wedding. A turn of events causes her to have an affair and subsequently fall in love with another woman, Leyla, a British Indian.",Negative,"2007", "Negative ", 
6535,"A Midsummer Night's Dream","A film adaptation of Shakespeare's comedy about lovers whose romantic affections are manipulated by fairy magic. The setting is updated to a Tuscan hill town in the late 19th century.",Positive,"late 19th century", "Positive ", 
6540,"1900","Set in Bertolucci's ancestral region of Emilia, the film chronicles the lives of two men during the political turmoils that took place in Italy in the first half on the 20th century.",Positive,"20th century", "Positive ", 
6541,"Hobo with a Shotgun","A vigilante homeless man pulls into a new city and finds himself trapped in urban chaos, a city where crime rules and where the city's crime boss reigns. Seeing an urban landscape filled with armed robbers, corrupt cops, abused prostitutes and even a pedophile Santa, the Hobo goes about bringing justice to the city the best way he knows how - with a 20-gauge shotgun. Mayhem ensues when he tries to make things better for the future generation. Street justice will indeed prevail.",Negative,"future", "Negative ", 
6544,"Ivan's Childhood","During World War II, 12-year old Ivan works as a spy on the eastern front. The small Ivan can cross the German lines unnoticed to collect information. Three Soviet officers try to take care of this boy-child.",Positive,"12-year old", "Positive ", 
6545,"Ice Age: The Great Egg-Scapade","A harried prehistoric bird mother entrusts her precious, soon-to-hatch egg to Sid. When she recommends him to her neighbours, business booms at his new egg-sitting service. However, dastardly pirate bunny, Squint, who is seeking revenge on the herd, steals, camouflages and hides all the eggs. Once again, with Squint’s twin brother assisting, Manny, Diego and the rest of the gang come to the rescue and take off on a daring mission that turns into the world’s first Easter egg hunt.",Positive,"easter", "Positive ", 
6551,"April Fool's Day","A group of eight college friends gather together at an island mansion belonging to heiress Muffy St. John to celebrate their final year of school. They soon discover that each has a hidden secret from their past which is revealed, and soon after, they turn up dead.",Positive,"year + past", "Positive + Positive ", 
6553,"The Man Without a Past","The second part of Aki Kaurismäki's ~Finland~ trilogy, the film follows a man who arrives in Helsinki and gets beaten up so severely he develops amnesia. Unable to remember his name or anything from his past life, he cannot get a job or an apartment, so he starts living on the outskirts of the city and slowly starts putting his life back on track.",Negative,"past", "Negative ", 
6555,"To Wong Foo, Thanks for Everything! Julie Newmar","Three New York drag queens on their way to Hollywood for a beauty pageant get stranded in a small Midwestern town for the entire weekend when their car breaks down. While waiting for parts for their Cadillac convertible, the flamboyant trio shows the local homophobic rednecks that appearing different doesn't mean they don't have humanity in common.",Positive,"weekend", "Positive ", 
6556,"Star Trek: Generations","Captain Jean-Luc Picard and the crew of the Enterprise-D find themselves at odds with the renegade scientist Soran who is destroying entire star systems. Only one man can help Picard stop Soran's scheme...and he's been dead for seventy-eight years.",Positive,"seventy-eight years", "Positive ", 
6557,"Innocent Voices","A young boy, in an effort to have a normal childhood in 1980's El Salvador, is caught up in a dramatic fight for his life as he desperately tries to avoid the war which is raging all around him",Positive,"1980", "Positive ", 
6563,"Earth: One Amazing Day","An astonishing journey revealing the awesome power of the natural world. Over the course of one single day, we track the sun from the highest mountains to the remotest islands to exotic jungles.",Positive,"day", "Positive ", 
6565,"Babysitting","Looking for a baby-sitter for the night, Marc Schaudel entrusts his son Remy to the care of his employee Franck, a straight man. But the thing that Marc doesn't know, is that Franck is getting 30 years old this weekend and that his son Remy is a very capricious child. The next day, Marc and his wife Claire are awakened by a call from the police. Remy and Franck are missing, and the house is totally devastated. The police finds a camera in the leftovers. Marc, Claire and the police start watching the video that has been recorded the day before during the night and find out what happened to Franck and Remy.",Negative,"night + 30 years old weekend + next day + day night", "Negative + Positive + Positive + Positive + Positive ", 
6568,"El Topo","El Topo decides to confront warrior Masters on a trans-formative desert journey he begins with his 6 year old son, who must bury his childhood totems to become a man. El Topo (the mole) claims to be God, while dressed as a gunfighter in black, riding a horse through a spiritual, mystical landscape strewn with old Western movie, and ancient Eastern religious symbols. Bandits slaughtered a village on his path, so El Topo avenges the massacred, then forcibly takes their leader's woman Mara as his. El Topo's surreal way is bloody, sexual and self-reflective, musing of his own demons, as he tries to vanquish those he encounters.",Positive,"6 year old", "Positive ", 
6570,"Dave Chappelle: The Age of Spin","Comedy icon Dave Chappelle makes his triumphant return to the screen with a pair of blistering, fresh stand-up specials. Filmed at The Palladium in Los Angeles, California, in March 2016.",Positive,"march 2016", "Positive ", 
6572,"Split Second","In a flooded future London, Detective Harley Stone (Rutger Hauer) hunts a serial killer who murdered his partner and has haunted him ever since. He soon discovers what he is hunting might not be human.",Negative,"future", "Negative ", 
6578,"Reno 911!: Miami","A rag-tag team of Reno cops are called in to save the day after a terrorist attack disrupts a national police convention in Miami Beach during spring break. Based on the Comedy Central series.",Positive,"day + spring", "Negative + Negative ", 
6584,"The Dinner Game","For Pierre Brochant and his friends, Wednesday is “Idiots' Day”. The idea is simple: each person has to bring along an idiot. The one who brings the most spectacular idiot wins the prize. Tonight, Brochant is ecstatic. He has found a gem. The ultimate idiot, “A world champion idiot!”. What Brochant doesn’t know is that Pignon is a real jinx, a past master in the art of bringing on catastrophes...",Positive,"wednesday + day + tonight + past", "Negative + Negative + Negative + Negative ", 
6587,"Carrion","A young woman shows up on her cousin's doorstep after a ten year absence. As dark events from the past resurface, someone in the woods follows their every move.",Negative,"ten year + past", "Positive + Positive ", 
6588,"Extinction","And suddenly, overnight, the world came to a halt. Two men, two survivors, one kid, and hatred that separates them. A place forgotten by everyone, including the creatures that inhabit the Earth... until now.",Negative,"overnight + now", "Negative + Positive ", 
6590,"See You Yesterday","As two teen prodigies try to master the art of time travel, a tragic police shooting sends them on a series of dangerous trips to the past.",Positive,"past", "Positive ", 
6593,"Ben Is Back","19-year-old Ben Burns unexpectedly returns home to his family's suburban home on Christmas Eve morning. Ben's mother, Holly, is relieved and welcoming but wary of her son staying clean. Over a turbulent 24 hours, new truths are revealed, and a mother's undying love for her son is tested as she does everything in her power to keep him safe.",Positive,"19-year-old + christmas eve morning + 24 hours", "Positive + Positive + Positive ", 
6595,"Tad, the Lost Explorer","Tad is a celebrity archaeologist and adventurer just like his hero Max Mordon... in his dreams! In reality, Tad is a Chicago construction worker. One day, however, he is mistaken for a real professor and takes his place on a flight to Peru in search of the lost city of Paititi.",Positive,"one day", "Negative ", 
6598,"The Tigger Movie","Winnie the Pooh, Piglet, Owl, Kanga, Roo, and Rabbit are preparing a suitable winter home for Eeyore, the perennially dejected donkey, but Tigger's continual bouncing interrupts their efforts. Rabbit suggests that Tigger go find others of his kind to bounce with, but Tigger thinks ~the most wonderful thing about tiggers is~ he's ~the only one!~ Just in case though, the joyously jouncy feline sets out to see if he can find relatives.",Negative,"winter", "Negative ", 
6599,"Train to Busan Presents: Peninsula","Peninsula takes place four years after Train to Busan as the characters fight to escape the land that is in ruins due to an unprecedented disaster.",Positive,"four years", "Positive ", 
6603,"Halloween","After being committed for 17 years, Michael Myers, now a grown man and still very dangerous, escapes from the mental institution (where he was committed as a 10 year old) and he immediately returns to Haddonfield, where he wants to find his baby sister, Laurie. Anyone who crosses his path is in mortal danger",Negative,"17 years + 10 year old", "Positive + Positive ", 
6606,"Speak","Freshman high-school student Melinda has refused to speak ever since she called the cops on a popular summer party. With her old friends snubbing her for being a rat, and her parents too busy to notice her troubles, she folds into herself, trying to hide her secret: that star senior Andy raped her at the party. But Melinda does manage to find solace in her art class headed by Mr. Freeman.",Positive,"summer", "Negative ", 
6610,"Marley","Bob Marley's universal appeal, impact on music history and role as a social and political prophet is both unique and unparalleled. Directed by Academy Award-winning director Kevin Macdonald (The Last King of Scotland), MARLEY is the definitive life story of the musician, revolutionary, and legend, from his early days to his rise to international superstardom. Made with the support of the Marley family, the film features rare footage, incredible performances and revelatory interviews with the people that knew him best.",Negative,"early days", "Positive ", 
6617,"Latter Days","Christian, a hunky, 20-something, West Hollywood party boy gets more than he bargains for when he tries to seduce 19-year-old Elder Aaron Davis, a sexually confused Mormon missionary who moves into his apartment complex.",Positive,"19-year-old", "Negative ", 
6618,"11:14","Tells the seemingly random yet vitally connected story of a set of incidents that all converge one evening at 11:14pm. The story follows the chain of events of five different characters and five different storylines that all converge to tell the story of murder and deceit.",Negative,"evening 11:14pm.", "", 
6619,"The Ewok Adventure","The Towani family civilian shuttlecraft crashes on the forest moon of Endor. The four Towani's are separated. Jermitt and Catarine, the mother and father are captured by the giant Gorax, and Mace and Cindel, the son and daughter, are missing when they are captured. The next day, the Ewok Deej is looking for his two sons when they find Cindel all alone in the shuttle (Mace and Cindel were looking for the transmitter to send a distress call), when Mace appears with his emergency blaster. Eventually, the four-year old Cindel is able to convince the teenage Mace that the Ewoks are nice. Then, the Ewoks and the Towani's go on an adventure to find the elder Towanis.",Positive,"next day + four-year old", "Negative + Negative ", 
6621,"Battlestar Galactica: Blood & Chrome","The first Cylon war has been raging for 10 years and a young Ensign William Adama joins the fleet. Disappointed not to be assigned to a fighter but to a freighter, his co-pilot also isn't too keen on having a rookie flying his aircraft as he has only a short time before he again becomes a civilian. Their cargo is a civilian scientist, but they no sooner leave than she has new orders for them and a new destination. Although she’s less than forthcoming about the details, Adama is keen—particularly as it involves going into Cylon controlled space. However, nothing is as it seems.",Positive,"10 years", "Positive ", 
6623,"Flash Point","Detective Sergeant Ma Jun, known for dispensing his own brand of justice during arrests, teams up with an undercover cop, Wilson, to try and bring down three merciless Vietnamese brothers running a smuggling ring in the months before mainland China's takeover of Hong Kong. Jun pursues the gang tirelessly, sometimes ignoring police protocols. A showdown is inevitable!",Negative,"jun + months + jun", "Positive + Negative + Positive + Positive + Negative ", 
6624,"They Call Me Trinity","The simple story has the pair coming to the rescue of peace-loving Mormons when land-hungry Major Harriman sends his bullies to harass them into giving up their fertile valley. Trinity and Bambino manage to save the Mormons and send the bad guys packing with slapstick humor instead of excessive violence, saving the day.",Positive,"day", "Negative ", 
6630,"Summer of Sam","Spike Lee's take on the ~Son of Sam~ murders in New York City during the summer of 1977 centering on the residents of an Italian-American South Bronx neighborhood who live in fear and distrust of one another.",Positive,"summer 1977", "Positive ", 
6633,"Varsity Blues","In small-town Texas, high school football is a religion, 17-year-old schoolboys carry the hopes of an entire community onto the gridiron every Friday night. When star quarterback Lance Harbor suffers an injury, the Coyotes are forced to regroup under the questionable leadership of John Moxon, a second-string quarterback with a slightly irreverent approach to the game.",Positive,"17-year-old + every friday night", "Positive + Positive ", 
6639,"Urban Legends: Bloody Mary","On a prom-night dare, a trio of high school friends chant an incantation, unleashing an evil spirit from the past with deadly consequences.",Positive,"night + past", "Positive + Positive ", 
6643,"Wrongfully Accused","Ryan Harrison, a violin god, superstar and sex symbol does not want to cheat on sexy Lauren Goodhue's husband with her. Mr. Goodhue is found murdered and Ryan suddenly finds himself being the main suspect. After being sentenced to death he manages to flee while being transferred to his execution site. Now, all the world is after him as he stumbles from one unfortunate incident to the next in order to prove himself innocent - by finding a mysterious one-eyed, one-armed, one-legged man...",Negative,"now", "Negative ", 
6644,"Manner Teacher","Deputy Hyeon-moo from Isang Plans doesn't know a thing about manners. The company director orders the team manager to to hire a manner teacher for the sake of teaching the employees some manners. Then one day, a young woman (Yeo Min-jeong) introduces herself as the 'manner teacher'. However, she was only visible to Hyeon-moo. From then on, whenever Hyeon-moo knocks on a door or does something with 'manner', she would appear and conduct a total directional lecture on manners. The two get close very quickly...",Positive,"one day + min", "Positive + Positive ", 
6646,"A Guy Thing","Paul Morse is a good guy. When his friends throw him a wild bachelor party, he just wants to keep his conscience clean -- which is why he's shocked when he wakes up in bed with a beautiful girl named Becky and can't remember the night before. Desperate to keep his fiancée, Karen, from finding out what may or may not be the truth, he tells her a teensy lie. Soon his lies are spiraling out of control and his life is a series of comical misunderstandings.",Negative,"night before + may may", "Negative + Negative ", 
6648,"MirrorMask","In a fantasy world of opposing kingdoms, a 15-year old girl must find the fabled MirrorMask in order to save the kingdom and get home",Negative,"15-year old", "Positive ", 
6649,"Little Black Book","Determined to learn about her boyfriend's past relationships, Stacy -- who works for a talk show -- becomes a bona fide snoop. With her colleague, Barb, Stacy gets the names of Derek's ex-lovers and interviews them, supposedly for an upcoming show. But what she learns only adds to her confusion, and her plans begin to unravel when she befriends one of the women.",Positive,"past", "Negative ", 
6651,"Pieces of April","Quirky and rebellious April Burns lives with her boyfriend in a low-rent New York City apartment miles away from her emotionally distant family. But when she discovers that her mother has a fatal form of breast cancer, she invites the clan to her place for Thanksgiving. While her father struggles to drive her family into the city, April -- an inexperienced cook -- runs into kitchen trouble and must ask a neighbor for help.",Positive,"april + thanksgiving + april", "Positive + Negative + Positive + Positive + Negative ", 
6658,"Dragon Ball Z: The World's Strongest","The evil Dr. Kochin uses the dragon balls to resurrect his mentor, Dr. Wheelo, in an effort to take over the world. Dr. Wheelo, his body having been destroyed by the avalanche that killed him fifty years before, desires the body of the strongest fighter in the world as his new vessel. Believing Roshi to be the world's strongest warrior, Dr. Kochin abducts Bulma and forces Roshi to surrender himself to save her. When Goku hears of their abduction, he goes to their rescue.",Positive,"fifty years", "Positive ", 
6669,"Pingpong","The film shows the apparently intact world of a middle class family, whose harmonious facade crumbles due to the unexpected visit of their relative Paul, a young man of 16 years. Paul arrives looking for love and support after the suicide of his father.",Negative,"16 years", "Positive ", 
6672,"Session 9","Tensions rise within an asbestos cleaning crew as they work in an abandoned mental hospital with a horrific past that seems to be coming back.",Negative,"past", "Negative ", 
6673,"Lonely Hearts","Based on a true story. . . . In the late 1940s, Martha Beck and Raymond Fernandez were America’s notorious “Lonely Hearts Killers.” Their lethal scam was simple; they would swindle and then viciously murder lovelorn war widows who would answer their personal ads in which Ray would describe himself as a sexy Latin lover.",Positive,"1940s", "Positive ", 
6674,"Grizzly Man","Werner Herzog's documentary film about the ~Grizzly Man~ Timothy Treadwell and what the thirteen summers in a National Park in Alaska were like in one man's attempt to protect the grizzly bears. The film is full of unique images and a look into the spirit of a man who sacrificed himself for nature.",Negative,"summers", "Positive ", 
6675,"School Life","The daily life of a school located in Saint Denis.",Positive,"daily", "Positive ", 
6679,"Autumn in New York","Autumn in New York follows the sexual exploits of Will Keane - New York restaurateur, infamous verging-on-50 playboy, master of the no-commitment seduction - until he runs into an unexpected dead end when he meets Charlotte Fielding. Charlotte is half Will's age and twice his match, a 21 year-old free spirit yearning to get out and taste the excitement of adult life.",Positive,"autumn + 21 year-old", "Positive + Positive ", 
6681,"Amy","A documentary on the life of Amy Winehouse, the immensely talented yet doomed songstress. We see her from her teen years, where she already showed her singing abilities, to her finding success and then her downward spiral into alcoholism and drugs.",Positive,"years", "Positive ", 
6688,"Pump Up the Volume","Mark Hunter is an intelligent but shy teenager who has just moved to suburban Arizona from New York. Unbeknownst to his parents and peers, at 10pm each school night Mark takes to the shortwave radio in his basement and transforms into pirate DJ ~Hard Harry~. Mark's show, at once thoughtful and profane, becomes an underground hit with students at his high school, inspiring the wrath of his principal and the Federal Communications Commission [FCC].",Negative,"10pm + night", "Positive + Positive ", 
6690,"La Lutte des classes","As everyone knows, children make no difference between social classes, skin colors or religions. But then why does Corentin, Paul and Sofia's nine-year-old son, only have friends like him at Bagnolet's school? And when his friends all leave for a private school in Paris, his parents are frightened. From now on, Corentin is the only one in his class. But the only what?",Positive,"nine-year-old", "Positive ", 
6691,"Operation Avalanche","In 1967, four undercover CIA agents were sent to NASA posing as a documentary film crew. What they discovered led to one of the biggest conspiracies in American history.",Negative,"1967", "Negative ", 
6695,"Enron: The Smartest Guys in the Room","A documentary about the Enron corporation, its faulty and corrupt business practices, and how they led to its fall.",Positive,"fall", "Negative ", 
6696,"Earthquake","Earthquake is a 1974 American disaster film that achieved huge box-office success, continuing the disaster film genre of the 1970s where recognizable all-star casts attempt to survive life or death situations. The plot concerns the struggle for survival after a catastrophic earthquake destroys most of the city of Los Angeles, California.",Negative,"1974 + 1970s", "Positive + Positive ", 
6697,"My Hero Academia: Two Heroes","All Might and Deku accept an invitation to go abroad to a floating and mobile manmade city, called 'I Island', where they research quirks as well as hero supplemental items at the special 'I Expo' convention that is currently being held on the island. During that time, suddenly, despite an iron wall of security surrounding the island, the system is breached by a villain, and the only ones able to stop him are the students of Class 1-A.",Positive,"currently", "Positive ", 
6701,"A United Kingdom","The inspiring true story of Seretse Khama, the King of Bechuanaland (modern Botswana), and Ruth Williams, the London office worker he married in 1948 in the face of fierce opposition from their families and the British and South African governments. Seretse and Ruth defied family, Apartheid and empire - their love triumphed over every obstacle flung in their path and in so doing they transformed their nation and inspired the world.",Positive,"1948", "Positive ", 
6702,"Term Life","If Nick Barrow can stay alive for 21 days, he'll die happy. Everyone Nick knows wants him dead; Mob bosses, contract killers, and dirty cops. Performing the last act of a desperate man, Nick takes out a million dollar insurance policy on himself, payable to his estranged daughter. The problem? The policy doesn't take effect for 21 days. Nick knows they'll be lucky to be alive for twenty-one hours.",Positive,"21 days + 21 days + twenty-one hours", "Negative + Positive + Negative + Positive + Negative ", 
6704,"Dead End","Christmas Eve. On his way to his in-laws with his family, Frank Harrington decides to try a shortcut, for the first time in 20 years. It turns out to be the biggest mistake of his life.",Negative,"christmas eve + 20 years", "Positive + Positive ", 
6705,"Bad Taste","A team from the intergalactic fast food chain Crumb's Crunchy Delights descends on Earth, planning to make human flesh the newest taste sensation. After they wipe out the New Zealand town Kaihoro, the country’s Astro-Investigation and Defense Service (AIaDS) is called in to deal with the problem. Things are complicated due to Giles, an aid worker who comes to Kaihoro the same day to collect change from the residents. He is captured by the aliens, and AIaDS stages a rescue mission that quickly becomes an all-out assault on the aliens’ headquarters.",Negative,"day", "Positive ", 
6710,"The Life Before Her Eyes","As the 15th anniversary of a fatal high school shooting approaches, former pupil Diana McFee is haunted by memories of the tragedy. After losing her best friend Maureen in the attack, Diana has been profoundly affected by the incident - her seemingly perfect life shaped by the events of that day.",Positive,"day", "Positive ", 
6711,"C.R.A.Z.Y.","A story of two love affairs. A father's love for his five sons. And one son's love for his father, a love so strong it compels him to live a lie. That son is Zac Beaulieu, born on the 25th of December 1960, different from all his brothers, but desperate to fit in. During the next 20 years, life takes Zac on a surprising and unexpected journey that ultimately leads him to accept his true nature and, even more importantly, leads his father to love him for who he really is.",Negative,"25th december 1960 + next 20 years", "Positive + Positive ", 
6712,"Benedetta","The story of Sister Benedetta Carlini, a 15th century nun who was hailed as a visionary but later accused of fabricated miracles, homosexuality and other charges, and imprisoned for 35 years.",Positive,"15th century + 35 years", "Positive + Positive ", 
6713,"The Accused","After a young woman suffers a brutal rape in a bar one night, a prosecutor assists in bringing the perpetrators to justice, including the ones who encouraged and cheered on the attack.",Positive,"night", "Negative ", 
6717,"Windstorm","While spending the summer at her grandmother's farm, a girl discovers a talent for communicating with horses and tries to tame a fierce stallion.",Negative,"summer", "Positive ", 
6721,"The Muppet Movie","Dom DeLuise persuades Kermit the Frog to pursue a career in Hollywood. On his way there he meets his future muppet crew while being chased by the desperate owner of a frog-leg restaurant!",Positive,"future", "Positive ", 
6722,"Martian Child","A recently-widowed science fiction writer considers whether to adopt a hyper-imaginative 6-year-old abandoned and socially-rejected boy who says he's really from Mars.",Negative,"recently + 6-year-old", "Negative + Negative ", 
6726,"Bronson","A young man who was sentenced to 7 years in prison for robbing a post office ends up spending 30 years in solitary confinement. During this time, his own personality is supplanted by his alter ego, Charles Bronson.",Positive,"7 years + 30 years", "Positive + Positive ", 
6729,"The Color Purple","An epic tale spanning forty years in the life of Celie, an African-American woman living in the South who survives incredible abuse and bigotry.  After Celie's abusive father marries her off to the equally debasing ~Mister~ Albert Johnson, things go from bad to worse, leaving Celie to find companionship anywhere she can.  She perseveres, holding on to her dream of one day being reunited with her sister in Africa. Based on the novel by Alice Walker.",Positive,"forty years + one day", "Positive + Positive ", 
6730,"Toolbox Murders","A historic Hollywood hotel houses a supernatural evil. It's been subdued for decades - but when renovations start, a series of murders take place. It's up to our heroine to solve the mystery.",Negative,"decades", "Positive ", 
6733,"Sid & Nancy","In January 1978, after their success in England, the punk rock band Sex Pistols venture out on their tour of the southern United States. Temperamental bassist Sid Vicious is forced by his band mates and their manager to travel without his troubled girlfriend, Nancy Spungen, who will meet him in New York only after a traumatic event. When the band breaks up and Sid begins his solo career in a hostile city, the turbulent couple definitely falls into the depths of drug addiction and co-dependency, a last journey with no return.",Positive,"january 1978", "Positive ", 
6735,"Viva Zapata!","The story of Mexican revolutionary Emiliano Zapata, who led a rebellion against the corrupt, oppressive dictatorship of president Porfirio Diaz in the early 20th century.",Positive,"early 20th century", "Positive ", 
6737,"Alien Nation","A few years from now, Earth will have the first contact with an alien civilisation. These aliens, known as Newcomers, slowly begin to be integrated into human society after years of quarantine.",Negative,"years + now + years", "Positive + Negative + Positive + Negative + Positive + Negative ", 
6738,"Elisa & Marcela","In 1901, Marcela Gracia Ibeas took on the identity of Mario Sánchez to marry her lover of fifteen years, Elisa Sanchez Loriga.",Positive,"1901 + fifteen years", "Positive + Positive ", 
6741,"Into the Grizzly Maze","Two estranged brothers reunite at their childhood home in the Alaskan wild. They set out on a two-day hike and are stalked by an unrelenting grizzly bear.",Negative,"two-day", "Negative ", 
6742,"March of the Penguins","Every year, thousands of Antarctica's emperor penguins make an astonishing journey to breed their young. They walk, marching day and night in single file 70 miles into the darkest, driest and coldest continent on Earth.  Morgan Freeman narrates this amazing, true-life tale touched with humour and alive with thrills. Breathtaking photography captures the transcendent beauty and staggering drama of devoted parent penguins who, in the fierce polar winter, take turns guarding their egg and trekking to the ocean in search of food. Predators hunt them, storms lash them. But the safety of their adorable chicks makes it all worthwhile. So follow the leader ... to adventure!!",Positive,"every year + day night + winter", "Positive + Positive + Positive ", 
6745,"Dead Again","In 1949 composer Roman Strauss is executed for the vicious murder of his wife Margaret with a pair of scissors. In 1990s Los Angeles a mute amnesiac woman shows up at an orphanage and private eye Mike Church is called in to investigate. Under hypnosis both the woman and Church seem to have a strange link back to the Strauss murder.",Negative,"1949 + 1990s", "Positive + Negative ", 
6747,"Hope Springs","After thirty years of marriage, a middle-aged couple attends an intense, week-long counseling session to work on their relationship.",Positive,"thirty years + week", "Positive + Positive ", 
6750,"Happythankyoumoreplease","Captures a generational moment - young people on the cusp of truly growing up, tiring of their reflexive cynicism, each in their own ways struggling to connect and define what it means to love and be loved. Six New Yorkers juggle love, friendship, and the keenly challenging specter of adulthood. Sam Wexler is a struggling writer who's having a particularly bad day. When a young boy gets separated from his family on the subway, Sam makes the questionable decision to bring the child back to his apartment and thus begins a rewarding, yet complicated, friendship. Sam's life revolves around his friends — Annie, whose self-image keeps her from commitment; Charlie and Mary Catherine, a couple whose possible move to Los Angeles tests their relationship; and Mississippi, a cabaret singer who catches Sam's eye.",Negative,"day", "Negative ", 
6756,"Sharknado 4: The 4th Awakens","The new installment of the Sharknado franchise takes place 5 years after Sharknado 3: Oh Hell No! There have been no Sharknados in the intervening years, but now they’re appearing again in unexpected ways.",Negative,"5 years + years", "Positive + Positive + Negative ", 
6757,"Drop Dead Gorgeous","In a small Minnesota town, the annual beauty pageant is being covered by a TV crew. Former winner Gladys Leeman wants to make sure her daughter follows in her footsteps; explosions, falling lights, and trailer fires prove that. As the Leemans are the richest family in town, the police are pretty relaxed about it all. Despite everything, main rival (but sweet) Amber Atkins won't give up without a fight.",Positive,"annual", "Positive ", 
6758,"Now and Then","Waxing nostalgic about the bittersweet passage from childhood to puberty in this tender coming-of-age tale, four childhood girlfriends -- Teeny, Chrissy, Samantha and Roberta -- recall the magical summer of 1970. During their walk down memory lane, they reconcile experiences with boys, secrets, bullies and more.",Positive,"summer 1970", "Positive ", 
6765,"The Inbetweeners Movie","High school graduation just wouldn’t be complete without an un-chaperoned, uninhibited and unforgettable final holiday. At least that’s what Will, Jay, Simon and Neil think when they book a two-week stay on an exotic Greek island. As their dreams of sun-drenched days and booze-filled nights are left hopelessly unfulfilled, the lads fight their way into the party scene with hilariously humiliating results in this smash hit UK raunchy comedy.",Negative,"two-week + days + nights", "Negative + Negative + Negative ", 
